"","DateTime","Site","variable","Mean","SD"
"1",2018-09-26 06:00:00,"OakLolomai","CH4",8.36868696890834,0.00193151709143936
"2",2018-09-26 06:00:00,"OakLolomai","CO2",596.900533783542,13.2207122297774
"3",2018-09-26 06:00:00,"OakLolomai","CO2_mmolm3",20.5563483160026,0.455301260761639
"4",2018-09-26 06:00:00,"OakLolomai","delCH4",-55.7394622565625,0.657518860563493
"5",2018-09-26 06:00:00,"OakLolomai","delCO2",-21.3613833059375,0.056051087821832
"6",2018-09-26 08:00:00,"OakLolomai","CH4",8.41681411338913,0.335578698963288
"7",2018-09-26 08:00:00,"OakLolomai","CO2",607.647082892065,10.2293434576322
"8",2018-09-26 08:00:00,"OakLolomai","CO2_mmolm3",20.8945860247096,0.351746766946566
"9",2018-09-26 08:00:00,"OakLolomai","delCH4",-55.8528678452826,0.135926786283699
"10",2018-09-26 08:00:00,"OakLolomai","delCO2",-20.8215523201196,0.26275452427479
"11",2018-09-26 10:00:00,"OakLolomai","CH4",9.77783561261449,0.447970177343069
"12",2018-09-26 10:00:00,"OakLolomai","CO2",698.219955953955,33.8675759869082
"13",2018-09-26 10:00:00,"OakLolomai","CO2_mmolm3",24.0972908694764,1.16885348612757
"14",2018-09-26 10:00:00,"OakLolomai","delCH4",-55.8497595574511,0.315407449915773
"15",2018-09-26 10:00:00,"OakLolomai","delCO2",-19.5415644788919,0.153758256107009
"16",2018-09-26 12:00:00,"OakLolomai","CH4",7.08796078574499,0.180002330143732
"17",2018-09-26 12:00:00,"OakLolomai","CO2",674.136162020492,28.1022016428648
"18",2018-09-26 12:00:00,"OakLolomai","CO2_mmolm3",24.6417681194669,1.02722265254912
"19",2018-09-26 12:00:00,"OakLolomai","delCH4",-55.5353298738182,0.172300007592447
"20",2018-09-26 12:00:00,"OakLolomai","delCO2",-17.8132344283225,0.268474092038597
"21",2018-09-26 14:00:00,"OakLolomai","CH4",6.0236389702852,0.165200390073883
"22",2018-09-26 14:00:00,"OakLolomai","CO2",627.20503877055,26.3209511037364
"23",2018-09-26 14:00:00,"OakLolomai","CO2_mmolm3",21.9135171115738,0.919610935421118
"24",2018-09-26 14:00:00,"OakLolomai","delCH4",-55.2673110061962,0.279419392515347
"25",2018-09-26 14:00:00,"OakLolomai","delCO2",-17.8647609108605,0.359476534937205
"26",2018-09-26 16:00:00,"OakLolomai","CH4",5.68339059716347,0.145172292146488
"27",2018-09-26 16:00:00,"OakLolomai","CO2",549.549927234577,6.0465360527686
"28",2018-09-26 16:00:00,"OakLolomai","CO2_mmolm3",19.187972416171,0.211119611238494
"29",2018-09-26 16:00:00,"OakLolomai","delCH4",-55.3436472334795,0.611725884544896
"30",2018-09-26 16:00:00,"OakLolomai","delCO2",-18.505718000411,0.44068158466156
"31",2018-09-26 18:00:00,"OakLolomai","CH4",5.67535849167047,0.0968641049266639
"32",2018-09-26 18:00:00,"OakLolomai","CO2",504.46383871766,15.5622006053412
"33",2018-09-26 18:00:00,"OakLolomai","CO2_mmolm3",17.5819522764739,0.542385493984156
"34",2018-09-26 18:00:00,"OakLolomai","delCH4",-56.1526326449638,0.468796055779639
"35",2018-09-26 18:00:00,"OakLolomai","delCO2",-19.1750368942733,0.556319153634936
"36",2018-09-26 20:00:00,"OakLolomai","CH4",7.60317696878913,0.199171922384771
"37",2018-09-26 20:00:00,"OakLolomai","CO2",490.244593552482,5.08131180247629
"38",2018-09-26 20:00:00,"OakLolomai","CO2_mmolm3",17.0442146588164,0.176660732721598
"39",2018-09-26 20:00:00,"OakLolomai","delCH4",-55.3644530829004,0.585062677175624
"40",2018-09-26 20:00:00,"OakLolomai","delCO2",-19.6632513257331,0.143545507870733
"41",2018-09-26 22:00:00,"OakLolomai","CH4",6.96592763603883,0.188185936810384
"42",2018-09-26 22:00:00,"OakLolomai","CO2",520.705200191685,27.3439081246212
"43",2018-09-26 22:00:00,"OakLolomai","CO2_mmolm3",18.0466848562128,0.947689580362591
"44",2018-09-26 22:00:00,"OakLolomai","delCH4",-55.6342181089988,0.305910567536006
"45",2018-09-26 22:00:00,"OakLolomai","delCO2",-19.9643302908665,0.175918260892481
"46",2018-09-27 00:00:00,"OakLolomai","CH4",7.01773395166902,1.36719048095597
"47",2018-09-27 00:00:00,"OakLolomai","CO2",563.793978456437,91.2375320421724
"48",2018-09-27 00:00:00,"OakLolomai","CO2_mmolm3",19.4911342606962,3.15420712991165
"49",2018-09-27 00:00:00,"OakLolomai","delCH4",-55.5250866730803,0.730773877432808
"50",2018-09-27 00:00:00,"OakLolomai","delCO2",-19.8156002544266,1.12338024502296
"51",2018-09-27 02:00:00,"OakLolomai","CH4",8.17351045018901,0.471055882365156
"52",2018-09-27 02:00:00,"OakLolomai","CO2",518.892337493557,23.5924292423248
"53",2018-09-27 02:00:00,"OakLolomai","CO2_mmolm3",17.8983725127354,0.813783624362584
"54",2018-09-27 02:00:00,"OakLolomai","delCH4",-55.8858710131618,0.214340521824249
"55",2018-09-27 02:00:00,"OakLolomai","delCO2",-20.8226776002602,0.131458635253604
"56",2018-09-27 04:00:00,"OakLolomai","CH4",8.10036702372727,0.332228641095083
"57",2018-09-27 04:00:00,"OakLolomai","CO2",498.876757070975,1.02965344622883
"58",2018-09-27 04:00:00,"OakLolomai","CO2_mmolm3",17.145983685364,0.0353883417906065
"59",2018-09-27 04:00:00,"OakLolomai","delCH4",-55.4122013567159,0.293145453486201
"60",2018-09-27 04:00:00,"OakLolomai","delCO2",-21.6899831712519,0.294507605141267
"61",2018-09-27 06:00:00,"OakLolomai","CH4",7.91879797746522,NA
"62",2018-09-27 06:00:00,"OakLolomai","CO2",501.955683712609,NA
"63",2018-09-27 06:00:00,"OakLolomai","CO2_mmolm3",17.1980615463361,NA
"64",2018-09-27 06:00:00,"OakLolomai","delCH4",-55.4746812122609,NA
"65",2018-09-27 06:00:00,"OakLolomai","delCO2",-21.1252771879783,NA
"66",2018-09-27 08:00:00,"OakWillow","CH4",12.1432069323835,0.549779294308285
"67",2018-09-27 08:00:00,"OakWillow","CO2",1099.3766399532,34.8891253500659
"68",2018-09-27 08:00:00,"OakWillow","CO2_mmolm3",37.3879442153283,1.18652027422139
"69",2018-09-27 08:00:00,"OakWillow","delCH4",-55.9872172915604,0.829064588434174
"70",2018-09-27 08:00:00,"OakWillow","delCO2",-19.1836862965537,0.420428949212743
"71",2018-09-27 12:00:00,"OakWillow","CH4",10.5936410479457,0.372414820153468
"72",2018-09-27 12:00:00,"OakWillow","CO2",1156.68665891501,20.5342818798987
"73",2018-09-27 12:00:00,"OakWillow","CO2_mmolm3",39.8369743732231,0.707212843441444
"74",2018-09-27 12:00:00,"OakWillow","delCH4",-56.4336790265429,0.444609139314093
"75",2018-09-27 12:00:00,"OakWillow","delCO2",-16.7171672560335,0.116340601150156
"76",2018-09-27 16:00:00,"OakWillow","CH4",11.1354886866848,0.232537123802866
"77",2018-09-27 16:00:00,"OakWillow","CO2",1078.86421579994,15.1757030296243
"78",2018-09-27 16:00:00,"OakWillow","CO2_mmolm3",37.3765716088866,0.525752678321412
"79",2018-09-27 16:00:00,"OakWillow","delCH4",-56.5551433867156,0.288496528703684
"80",2018-09-27 16:00:00,"OakWillow","delCO2",-17.0205158781283,0.245866479824545
"81",2018-09-27 20:00:00,"OakWillow","CH4",12.2847701045543,0.147837193452388
"82",2018-09-27 20:00:00,"OakWillow","CO2",1030.67371914746,6.48711609780032
"83",2018-09-27 20:00:00,"OakWillow","CO2_mmolm3",35.7277610084608,0.224872458927215
"84",2018-09-27 20:00:00,"OakWillow","delCH4",-55.6473685662935,0.48043725920355
"85",2018-09-27 20:00:00,"OakWillow","delCO2",-19.0478333589438,0.29364587381091
"86",2018-09-28 00:00:00,"OakWillow","CH4",11.7525329479173,0.097014145310668
"87",2018-09-28 00:00:00,"OakWillow","CO2",1008.47929117974,22.8329894843947
"88",2018-09-28 00:00:00,"OakWillow","CO2_mmolm3",34.9663837095796,0.791674235188479
"89",2018-09-28 00:00:00,"OakWillow","delCH4",-55.9146387538056,0.165377149902645
"90",2018-09-28 00:00:00,"OakWillow","delCO2",-20.2035800511045,0.332950895454811
"91",2018-09-28 04:00:00,"OakWillow","CH4",12.0841996553533,0.212123357273213
"92",2018-09-28 04:00:00,"OakWillow","CO2",1033.56820373463,15.0075092462438
"93",2018-09-28 04:00:00,"OakWillow","CO2_mmolm3",35.3368664407334,0.513094682988866
"94",2018-09-28 04:00:00,"OakWillow","delCH4",-56.0460894918478,0.0565866044219192
"95",2018-09-28 04:00:00,"OakWillow","delCO2",-21.0821777448535,0.218321395457542
"96",2018-09-28 08:00:00,"OakWillow","CH4",12.7202648953699,0.29428434851871
"97",2018-09-28 08:00:00,"OakWillow","CO2",1135.16117935783,19.1505743969981
"98",2018-09-28 08:00:00,"OakWillow","CO2_mmolm3",38.5675189289051,0.65064781458917
"99",2018-09-28 08:00:00,"OakWillow","delCH4",-56.3514770992992,0.138209418529422
"100",2018-09-28 08:00:00,"OakWillow","delCO2",-19.5080768614141,0.223942047418316
